code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
300515,三德科技,-0.0161,-0.0049,-0.0934,-0.0269,-3.7366
600378,天科股份,-0.0162,-0.0056,-0.1528,-0.0224,-2.2449
600429,三元股份,-0.0165,-0.0068,-0.7435,-0.012,-3.0157
603888,新华网,-0.0167,-0.0043,-0.0927,-0.0168,-3.9387
300432,富临精工,-0.0173,-0.0034,-0.1521,-0.0115,-1.2234
603916,苏博特,-0.0173,-0.0087,-0.1242,-0.0242,-2.5464
000062,深圳华强,-0.0173,-0.0137,-0.2472,-0.0262,-3.2284
300134,大富科技,-0.0173,-0.0035,,-0.0167,-1.7461
002369,卓翼科技,-0.0173,-0.0107,-0.9215,-0.0255,-2.8569999999999998
601869,长飞光纤,-0.0176,-0.0116,-0.1212,-0.0334,-4.7857
600458,时代新材,-0.0177,-0.0101,-1.8044,-0.0157,-2.2069
002782,可立克,-0.0178,-0.0131,-0.1888,-0.0523,-5.3089
603096,新经典,-0.0178,-0.0062,-0.0627,-0.0581,-5.8116
300722,新余国科,-0.0186,-0.005,-0.0789,-0.0195,-5.9433
300162,雷曼股份,-0.0186,-0.0071,-0.6364,-0.0366,-3.8204
603977,国泰集团,-0.0189,-0.0056,-0.1672,-0.0166,-2.043
002785,万里石,-0.019,-0.0105,-1.3753,-0.0234,-2.3654
002761,多喜爱,-0.019,-0.012,-0.258,-0.0478,-5.9228
603019,中科曙光,-0.0191,-0.0085,-0.5755,-0.0123,-1.8919
002721,金一文化,-0.0192,-0.0111,,-0.0158,-1.7575
002253,川大智胜,-0.0194,-0.0024,-0.1226,-0.0237,-3.924
300244,迪安诊断,-0.0195,-0.0104,-0.2191,-0.0172,-2.841
002308,威创股份,-0.0196,-0.0037,-0.1044,-0.0198,-3.3708
300002,神州泰岳,-0.0196,-0.0031,,-0.0135,-1.8619
603030,全筑股份,-0.0197,-0.0124,-0.5891,-0.0166,-1.8577
002649,博彦科技,-0.0197,-0.0124,-0.2343,-0.0455,-4.5531
300343,联创互联,-0.0198,-0.0083,-0.2489,-0.0328,-3.2976
002780,三夫户外,-0.0201,-0.0067,-2.5117,-0.0256,-3.2654
603117,万林股份,-0.0203,-0.0025,-0.1276,-0.0045,-0.4961
601168,西部矿业,-0.0205,-0.011000000000000001,-0.4589,-0.0173,-3.2472
300314,戴维医疗,-0.0205,-0.0046,-0.1068,-0.0571,-5.9992
300706,阿石创,-0.0205,-0.0059,-0.1362,-0.0193,-2.1629
600981,汇鸿集团,-0.0206,-0.0205,-0.5717,-0.0272,-3.3313
603707,健友股份,-0.0206,-0.0084,-0.0803,-0.0311,-3.2397
000038,深大通,-0.0208,-0.0075,-0.1992,-0.0941,-9.9336
002726,龙大肉食,-0.0208,-0.0369,-0.8463,-0.1053,-10.6733
002685,华东重机,-0.0209,-0.0236,-0.3925,-0.1102,-11.0866
300105,龙源技术,-0.0209,-0.0026,,-0.0194,-2.0579
300740,御家汇,-0.0214,-0.0165,-0.3161,-0.0489,-5.2209
600192,长城电工,-0.0216,-0.0064,-1.4438,-0.0118,-1.3508
603003,龙宇燃油,-0.0218,-0.0465,-3.9421,-0.1538,-15.8536
600038,中直股份,-0.0218,-0.0078,-0.5964,-0.0119,-1.2575
002426,胜利精密,-0.0227,-0.0141,-0.9305,-0.0255,-2.7960000000000003
601028,玉龙股份,-0.0229,-0.0092,-0.3507,-0.053,-5.5176
002654,万润科技,-0.0229,-0.0133,-0.5001,-0.0313,-3.7062
002811,亚泰国际,-0.0233,-0.0142,-0.4624,-0.0303,-3.1091
002212,南洋股份,-0.0233,-0.0103,-4.4901,-0.0574,-6.2577
300360,炬华科技,-0.0235,-0.0059,-0.1168,-0.0371,-3.7653
300092,科新机电,-0.0235,-0.0108,-1.2422,-0.0381,-3.8833
000796,凯撒旅游,-0.0236,-0.0258,-0.4694,-0.0431,-5.6036
600213,亚星客车,-0.0237,-0.008,-1.8101,-0.0085,-1.3487
300158,振东制药,-0.0243,-0.0078,-1.0207,-0.032,-4.16
600787,中储股份,-0.0243,-0.0314,-9.8951,-0.0658,-7.7124
002574,明牌珠宝,-0.0244,-0.0211,-0.9742,-0.1093,-10.9342
600435,北方导航,-0.0246,-0.0041,-0.4477,-0.0109,-1.1131
002501,利源精制,-0.0246,-0.0015,,-0.0028,-0.3797
600522,中天科技,-0.0247,-0.0185,-0.3569,-0.0462,-4.9623
300153,科泰电源,-0.0248,-0.0141,-1.4876,-0.0353,-3.9203
600280,中央商场,-0.0248,-0.0094,-2.0169,-0.0107,-1.2136
000969,安泰科技,-0.0249,-0.0095,,-0.0219,-2.9184
000529,广弘控股,-0.0252,-0.0198,-0.3559,-0.0749,-7.5254
600079,人福医药,-0.0255,-0.0094,-0.3699,-0.0175,-2.2807
300464,星徽精密,-0.0258,-0.0117,-7.6922,-0.022000000000000002,-2.6484
603067,振华股份,-0.026000000000000002,-0.0203,-0.2285,-0.2193,-23.8047
002717,岭南股份,-0.0261,-0.0101,-0.2547,-0.0145,-1.7755
603876,鼎胜新材,-0.0263,-0.0236,-1.1126,-0.0385,-4.8223
601777,力帆股份,-0.0264,-0.0072,-1.6508,-0.0095,-1.0265
600588,用友网络,-0.0266,-0.0089,-0.4326,-0.0186,-1.9256
002158,汉钟精机,-0.0269,-0.0105,-0.2134,-0.0238,-3.2072
600689,上海三毛,-0.0271,-0.0376,-11.1747,-0.1075,-13.457
300693,盛弘股份,-0.0272,-0.0123,-0.2393,-0.0409,-4.1225
002052,同洲电子,-0.0274,-0.0097,,-0.0198,-1.9975
002036,联创电子,-0.0275,-0.0147,-0.5364,-0.0222,-3.0291
603603,博天环境,-0.0276,-0.0078,-0.5504,-0.0098,-1.4567
300041,回天新材,-0.0276,-0.0157,-0.3333,-0.0646,-6.6612
600281,太化股份,-0.0279,-0.0088,,-0.0129,-1.5664
600278,东方创业,-0.0282,-0.0458,-2.6145,-0.09300000000000001,-10.3166
600614,鹏起科技,-0.0282,-0.0053,-0.2849,-0.0131,-1.4872
600397,*ST安煤,-0.0283,-0.0144,-1.2517,-0.0162,-2.4987
603289,泰瑞机器,-0.0283,-0.0122,-0.2261,-0.0423,-4.2729
600677,航天通信,-0.0285,-0.0173,-1.064,-0.0253,-2.8627
600080,金花股份,-0.028999999999999998,-0.0079,-0.4644,-0.0676,-6.9175
300218,安利股份,-0.0292,-0.018000000000000002,-13.6801,-0.0376,-4.6163
603661,恒林股份,-0.0293,-0.018000000000000002,-0.3777,-0.1029,-11.1272
300359,全通教育,-0.0294,-0.005,-0.9253,-0.0242,-3.0523
002292,奥飞娱乐,-0.0296,-0.0074,-0.9721,-0.0228,-2.5183
002364,中恒电气,-0.0297,-0.0068,-0.2051,-0.07,-7.1466
000413,东旭光电,-0.0299,-0.0077,-0.3802,-0.0148,-2.4285
300638,广和通,-0.0302,-0.0261,-0.4528,-0.0447,-4.5152
600071,凤凰光学,-0.0304,-0.0175,,-0.0372,-3.7873
300018,中元股份,-0.0304,-0.0046,-0.7173,-0.0507,-5.1673
002498,汉缆股份,-0.0305,-0.0164,-0.8066,-0.0487,-5.1055
002438,江苏神通,-0.0306,-0.0084,-0.4329,-0.0193,-2.1032
000626,远大控股,-0.0306,-0.1934,-25.0912,-0.2982,-34.0195
600793,宜宾纸业,-0.031,-0.009000000000000001,-0.1533,-0.01,-1.2471
300604,长川科技,-0.031,-0.0086,-0.1649,-0.0331,-3.3685
300334,津膜科技,-0.0312,-0.005,-1.6983,-0.0126,-1.7942
603303,得邦照明,-0.0313,-0.0245,-0.4289,-0.08,-8.0054
300537,广信材料,-0.0316,-0.0089,-0.3854,-0.0471,-5.1816
300320,海达股份,-0.0318,-0.0198,-0.3858,-0.0486,-5.25
603001,奥康国际,-0.032,-0.0148,-0.4047,-0.1043,-10.4301
600272,开开实业,-0.0322,-0.0211,-0.7728,-0.0429,-8.2584
000603,盛达矿业,-0.0323,-0.013999999999999999,-0.1488,-0.0947,-9.7303
000995,*ST皇台,-0.0326,-0.0013,,-0.0007,-0.0838
002462,嘉事堂,-0.0329,-0.04,-0.9622,-0.0601,-6.7103
300001,特锐德,-0.0332,-0.01,-1.0163,-0.0136,-1.4813
000988,华工科技,-0.0332,-0.0157,-0.537,-0.0451,-4.7259
603385,惠达卫浴,-0.0332,-0.0165,-0.3291,-0.0671,-7.7672
300716,国立科技,-0.0334,-0.02,-0.6582,-0.0567,-7.0539
002550,千红制药,-0.0334,-0.0103,-0.1626,-0.0457,-6.0932
000570,苏常柴A,-0.0335,-0.0144,-2.2946,-0.0333,-3.6693
600391,航发科技,-0.0336,-0.008,,-0.0122,-1.7251
300495,美尚生态,-0.0336,-0.0065,-0.2389,-0.011000000000000001,-1.4074
600306,商业城,-0.0337,-0.0126,,-0.013000000000000001,-1.3126
600869,智慧能源,-0.0337,-0.0224,-1.2768,-0.0307,-4.1853
002748,世龙实业,-0.0338,-0.0228,-0.9805,-0.1098,-12.2553
600594,益佰制药,-0.0338,-0.0132,-0.4662,-0.0379,-5.5297
002689,远大智能,-0.034,-0.01,,-0.0221,-2.5683
600108,亚盛集团,-0.034,-0.0059,-0.7499,-0.0141,-2.7826
002280,联络互动,-0.0343,-0.0297,-4.2818,-0.0652,-8.2829
600605,汇通能源,-0.0345,-0.0485,-3.2431,-0.1108,-16.9772
300405,科隆股份,-0.035,-0.0161,-2.9849,-0.032,-3.3262
002151,北斗星通,-0.0351,-0.0112,-1.3291,-0.0337,-4.6037
603536,惠发股份,-0.0351,-0.022000000000000002,-1.1395,-0.0564,-6.5041
300046,台基股份,-0.0352,-0.0096,-0.1325,-0.0684,-6.976
300280,紫天科技,-0.0352,-0.008,-0.2243,-0.0205,-2.0617
600388,龙净环保,-0.0356,-0.0112,-0.3773,-0.0154,-1.6658
002392,北京利尔,-0.036000000000000004,-0.0178,-0.3536,-0.0603,-6.0853
603020,爱普股份,-0.036000000000000004,-0.0297,-0.6098,-0.3409,-34.4383
002589,瑞康医药,-0.036000000000000004,-0.0254,-0.7066,-0.0377,-4.2285
603996,中新科技,-0.0361,-0.0418,-2.3040000000000003,-0.0614,-6.5649
002891,中宠股份,-0.0363,-0.028999999999999998,-0.7385,-0.0837,-8.4823
002691,冀凯股份,-0.0365,-0.0102,-0.8493,-0.09300000000000001,-13.3041
300412,迦南科技,-0.0366,-0.0084,-0.4411,-0.0201,-2.0472
002353,杰瑞股份,-0.0368,-0.0094,-0.2832,-0.0366,-3.7964
600112,天成控股,-0.0369,-0.0059,-0.1892,-0.0114,-1.2176
300666,江丰电子,-0.0369,-0.0153,-0.3856,-0.0329,-3.6431
300011,鼎汉技术,-0.037000000000000005,-0.0082,-1.0835,-0.0216,-2.9069
300243,瑞丰高材,-0.0371,-0.0389,-0.4979,-0.0935,-9.6503
300442,普丽盛,-0.0372,-0.0116,,-0.0283,-2.9171
300351,永贵电器,-0.0372,-0.0097,-0.3178,-0.0723,-7.8476
000801,四川九洲,-0.0373,-0.0178,-4.4875,-0.0323,-3.4812
600589,广东榕泰,-0.0377,-0.0086,-0.35600000000000004,-0.0222,-2.8286
002181,粤传媒,-0.0378,-0.0051,-0.8769,-0.0756,-7.9704
600757,长江传媒,-0.0382,-0.0267,-0.4578,-0.0685,-7.1073
300625,三雄极光,-0.0384,-0.0252,-0.5204,-0.1054,-10.7763
300329,海伦钢琴,-0.0384,-0.0135,-0.3531,-0.0695,-6.9523
300436,广生堂,-0.0386,-0.0132,-1.8018,-0.0392,-4.9622
300474,景嘉微,-0.0387,-0.009000000000000001,-0.1149,-0.059000000000000004,-7.047999999999999
000528,柳工,-0.0388,-0.0214,-0.6844,-0.0363,-4.8449
000705,浙江震元,-0.0392,-0.0376,-1.4269999999999998,-0.1174,-12.2765
600271,航天信息,-0.0393,-0.0453,-0.5835,-0.1196,-17.0982
002861,瀛通通讯,-0.0395,-0.022000000000000002,-0.5343,-0.1556,-16.2984
600531,豫光金铅,-0.0396,-0.0449,-17.5233,-0.0612,-7.6979999999999995
603066,音飞储存,-0.0396,-0.0155,-0.2676,-0.0635,-6.4831
600135,乐凯胶片,-0.0399,-0.0252,-1.849,-0.105,-10.9976
603496,恒为科技,-0.04,-0.016,-0.1654,-0.1157,-11.8151
603098,森特股份,-0.04,-0.0225,-0.4629,-0.0503,-5.0306
601618,中国中冶,-0.0403,-0.0162,-1.6194,-0.021,-2.3876
601789,宁波建工,-0.0408,-0.0299,-2.8069,-0.0373,-3.8288
002378,章源钨业,-0.040999999999999995,-0.0153,-1.9366,-0.0328,-3.4823
601669,中国电建,-0.040999999999999995,-0.0118,-1.1136,-0.0146,-2.4431
002503,搜于特,-0.0414,-0.057999999999999996,-0.9563,-0.1335,-14.224
002866,传艺科技,-0.0414,-0.0185,-0.3257,-0.0465,-5.3548
002747,埃斯顿,-0.0418,-0.0125,-0.5456,-0.0237,-3.1351
300499,高澜股份,-0.0419,-0.0145,-0.5007,-0.0318,-3.4433
600775,南京熊猫,-0.0422,-0.021,-1.0689,-0.0499,-5.0528
600172,黄河旋风,-0.0427,-0.0091,-1.0696,-0.0156,-2.5483
603131,上海沪工,-0.0428,-0.0255,-0.5177,-0.0892,-8.9972
300649,杭州园林,-0.0434,-0.0357,-0.517,-0.132,-13.4029
300465,高伟达,-0.0435,-0.0187,-1.5453,-0.0356,-6.947
002070,*ST众和,-0.0438,-0.0036,,-0.0027,-0.2924
002403,爱仕达,-0.0438,-0.0218,-0.9334,-0.043,-6.7274
600104,上汽集团,-0.0442,-0.0399,-0.7686,-0.0645,-7.7574
002666,德联集团,-0.0444,-0.0319,-1.2234,-0.1549,-15.5176
002441,众业达,-0.0447,-0.0493,-1.5328,-0.151,-15.2216
002290,中科新材,-0.0449,-0.0164,-0.7174,-0.0261,-2.6555
002193,如意集团,-0.0451,-0.0082,-0.5872,-0.0184,-2.0497
002348,高乐股份,-0.0451,-0.0162,-0.5797,-0.07200000000000001,-13.1899
300091,金通灵,-0.0453,-0.0126,-0.5194,-0.0214,-2.3051
603999,读者传媒,-0.0461,-0.011000000000000001,-0.7342,-0.0758,-10.2129
603999,读者传媒,-0.0461,-0.011000000000000001,-0.7342,-0.0758,-10.2129
002184,海得控制,-0.0463,-0.0244,,-0.0524,-5.2869
600491,龙元建设,-0.0467,-0.0147,-1.2457,-0.0186,-2.3798
603028,赛福天,-0.0467,-0.0228,-1.8619999999999999,-0.077,-7.8733
600747,ST大控,-0.047,-0.0253,,-0.128,-13.0213
002179,中航光电,-0.0471,-0.0232,-0.3677,-0.0485,-5.0596
603737,三棵树,-0.0475,-0.0399,-0.8459,-0.0718,-7.2867
002132,恒星科技,-0.0478,-0.0179,,-0.0373,-4.3042
601677,明泰铝业,-0.0478,-0.0488,-1.1159999999999999,-0.1288,-14.2177
300076,GQY视讯,-0.0479,-0.0067,-0.2263,-0.0749,-8.4413
600218,全柴动力,-0.0481,-0.0339,-3.6969,-0.0722,-7.4787
300155,安居宝,-0.0483,-0.0154,-0.8832,-0.057,-6.0896
002912,中新赛克,-0.0487,-0.0128,-0.1478,-0.0414,-4.2595
002103,广博股份,-0.0487,-0.0295,-1.4752,-0.0871,-8.7587
002699,美盛文化,-0.0487,-0.0069,-0.2773,-0.0394,-4.5318
300437,清水源,-0.0488,-0.0149,-0.2974,-0.0263,-3.1323
600068,葛洲坝,-0.0488,-0.0156,-0.8499,-0.0209,-3.031
000422,*ST宜化,-0.0491,-0.0205,-1.2596,-0.0224,-2.9219
002465,海格通信,-0.0493,-0.011000000000000001,-0.5128,-0.0435,-5.1689
002397,梦洁股份,-0.0495,-0.0207,-0.6903,-0.057,-6.2768
603825,华扬联众,-0.0496,-0.0685,-5.9912,-0.0889,-9.1834
603806,福斯特,-0.0497,-0.0278,-0.4881,-0.18100000000000002,-23.4206
002586,围海股份,-0.0498,-0.0108,-0.5931,-0.0221,-2.6725
002623,亚玛顿,-0.0499,-0.0139,-0.9659,-0.0264,-4.2684
600528,中铁工业,-0.05,-0.0163,-0.5422,-0.0284,-2.9522
603856,东宏股份,-0.05,-0.0315,-0.4756,-0.1615,-19.6566
001696,宗申动力,-0.0501,-0.0263,-0.7052,-0.0555,-7.0841
603639,海利尔,-0.0501,-0.0283,-0.2608,-0.081,-8.8855
300743,天地数码,-0.0502,-0.0287,-0.5592,-0.1153,-11.8077
300117,嘉寓股份,-0.0502,-0.023,-2.2448,-0.0297,-3.2317
600284,浦东建设,-0.0505,-0.0086,-0.4472,-0.0178,-2.3544
002081,金螳螂,-0.0505,-0.0307,-0.5891,-0.0539,-5.5198
600310,桂东电力,-0.0505,-0.0322,-13.1371,-0.0381,-4.7772
600145,*ST新亿,-0.0508,-0.0009,-0.0191,-0.0032,-0.6614
002587,奥拓电子,-0.0511,-0.0272,-0.4768,-0.0659,-6.7653
000779,三毛派神,-0.0517,-0.0159,,-0.0266,-2.9842
300737,科顺股份,-0.0518,-0.0225,-0.6464,-0.0593,-6.5239
600355,精伦电子,-0.0521,-0.027999999999999997,-3.7038,-0.0784,-7.8882
300172,中电环保,-0.0522,-0.0141,-0.3166,-0.0342,-4.5493
002210,飞马国际,-0.0523,-0.1026,-19.0785,-0.1291,-14.9323
600313,农发种业,-0.0524,-0.034,-100.51700000000001,-0.0853,-9.4889
600058,五矿发展,-0.0525,-0.0955,,-0.1427,-14.9144
600570,恒生电子,-0.0526,-0.0182,-0.2759,-0.0463,-4.9839
002131,利欧股份,-0.0526,-0.0319,-2.0297,-0.066,-9.0566
002628,成都路桥,-0.0527,-0.0185,-6.1386,-0.0372,-3.7918
002329,皇氏集团,-0.0527,-0.0159,,-0.0353,-5.8501
300157,恒泰艾普,-0.0529,-0.0102,-1.886,-0.0295,-3.9528
603081,大丰实业,-0.0529,-0.0208,-0.4053,-0.0455,-4.7332
600884,杉杉股份,-0.0529,-0.0144,-0.2834,-0.0293,-4.0733
002196,方正电机,-0.053,-0.0147,-0.8697,-0.0591,-5.9932
000065,北方国际,-0.0533,-0.0292,-0.7548,-0.047,-5.4343
600684,珠江实业,-0.0535,-0.0106,-0.6014,-0.013999999999999999,-5.0007
300592,华凯创意,-0.0536,-0.0144,-0.757,-0.0292,-3.3536
002246,北化股份,-0.0537,-0.0232,-1.088,-0.0809,-9.0109
600195,中牧股份,-0.0539,-0.0253,-0.4565,-0.0717,-14.9415
603912,佳力图,-0.0539,-0.0204,-0.259,-0.0616,-6.8915
002084,海鸥住工,-0.054000000000000006,-0.0312,-2.4019999999999997,-0.0804,-8.5215
300654,世纪天鸿,-0.054000000000000006,-0.0217,-0.6401,-0.0651,-6.8577
002351,漫步者,-0.054000000000000006,-0.0166,-0.6343,-0.1935,-20.8512
603156,养元饮品,-0.0542,-0.0249,-0.1792,-0.1995,-21.1102
600128,弘业股份,-0.0543,-0.0615,,-0.1241,-14.0378
002774,快意电梯,-0.0543,-0.0198,-1.034,-0.0647,-7.1892
002835,同为股份,-0.0543,-0.0291,-56.2375,-0.1688,-17.5493
002620,瑞和股份,-0.0544,-0.0292,-0.9904,-0.0584,-5.8435
300181,佐力药业,-0.0544,-0.013000000000000001,-0.9035,-0.0407,-5.1268
601068,中铝国际,-0.0545,-0.024,-2.9279,-0.0332,-3.5868
300423,鲁亿通,-0.0546,-0.0208,-0.3539,-0.0403,-4.0280000000000005
300083,劲胜智能,-0.0547,-0.0199,,-0.0384,-4.3229
600713,南京医药,-0.0547,-0.0637,-4.9158,-0.0816,-8.3034
600975,新五丰,-0.0549,-0.0409,,-0.1411,-18.9495
601106,中国一重,-0.055,-0.0108,-7.5331,-0.0159,-2.1565
002899,英派斯,-0.0552,-0.0263,-0.7176,-0.1263,-12.7102
601808,中海油服,-0.0553,-0.0103,,-0.0192,-5.2405
300648,星云股份,-0.0557,-0.0181,-0.5259,-0.0757,-7.5678
600701,*ST工新,-0.0558,-0.0059,,-0.01,-1.3392
002851,麦格米特,-0.0559,-0.0317,-0.5098,-0.0713,-7.4116
002076,雪莱特,-0.0559,-0.0127,,-0.0268,-2.8289999999999997
002607,亚夏汽车,-0.0561,-0.055,-6.4774,-0.0983,-10.2646
002010,传化智联,-0.0561,-0.0349,-2.2377,-0.0641,-10.7055
603819,神力股份,-0.0563,-0.0317,-1.1585,-0.0869,-8.7375
002902,铭普光磁,-0.0566,-0.036000000000000004,-4.3719,-0.0853,-8.5502
600549,厦门钨业,-0.0566,-0.0349,-1.147,-0.0578,-6.6253
002615,哈尔斯,-0.0566,-0.0431,-0.9711,-0.0798,-9.8874
300259,新天科技,-0.057,-0.0134,-0.2903,-0.0869,-9.1224
600086,东方金钰,-0.057,-0.0115,,-0.0154,-1.8623
002271,东方雨虹,-0.0571,-0.0305,-0.4758,-0.0564,-6.7739
300644,南京聚隆,-0.0575,-0.0419,-3.0229,-0.1218,-12.7058
300424,航新科技,-0.0575,-0.0144,-0.6548,-0.0275,-4.2314
002735,王子新材,-0.0576,-0.0316,-0.9777,-0.0743,-7.7128
601226,华电重工,-0.0576,-0.03,-5.2048,-0.0533,-5.4542
002354,天神娱乐,-0.0579,-0.0081,-0.2644,-0.0298,-5.8055
000803,金宇车城,-0.057999999999999996,-0.0099,,-0.0113,-1.2424
002571,德力股份,-0.0581,-0.0176,,-0.0842,-8.5123
000411,英特集团,-0.0589,-0.0956,-5.1078,-0.1222,-13.044
603877,太平鸟,-0.0589,-0.0475,-1.0504,-0.1037,-12.6997
300647,超频三,-0.059000000000000004,-0.0184,-0.6712,-0.0356,-4.0234
002202,金风科技,-0.059000000000000004,-0.0127,-0.4211,-0.0183,-3.1092
300008,天海防务,-0.0593,-0.0171,,-0.0316,-3.2718
300223,北京君正,-0.0593,-0.008,-0.4578,-0.2373,-40.1245
002293,罗莱生活,-0.0594,-0.0402,-0.531,-0.14800000000000002,-15.7954
002826,易明医药,-0.0594,-0.0264,-1.8213,-0.1317,-13.3889
300231,银信科技,-0.0595,-0.0279,-0.4924,-0.1246,-14.0077
300606,金太阳,-0.0596,-0.0263,-0.3377,-0.1705,-17.0463
600330,天通股份,-0.0599,-0.0189,-0.4825,-0.0529,-6.4974
600499,科达洁能,-0.0607,-0.0203,-0.7006,-0.0368,-4.7722
603501,韦尔股份,-0.0608,-0.0477,-0.8213,-0.0806,-8.2489
600687,刚泰控股,-0.0608,-0.0355,-10.6533,-0.0686,-8.0397
002528,英飞拓,-0.0612,-0.0322,-2.5498,-0.1047,-13.6118
600090,同济堂,-0.0612,-0.0549,-1.1361,-0.2013,-24.6157
300680,隆盛科技,-0.0613,-0.0084,-1.0744,-0.0229,-3.0009
002049,紫光国微,-0.0615,-0.0195,-0.3652,-0.0641,-12.2449
002314,南山控股,-0.0615,-0.0088,-0.6098,-0.0136,-2.1568
600206,有研新材,-0.0615,-0.057,-2.8051,-0.5057,-76.3544
600268,国电南自,-0.0617,-0.0195,-3.0501,-0.0287,-3.2276
603083,剑桥科技,-0.0617,-0.0545,-2.4907,-0.0953,-9.8353
002792,通宇通讯,-0.0619,-0.0212,-0.9417,-0.0715,-7.7168
000836,富通鑫茂,-0.0621,-0.034,-0.9076,-0.0679,-7.2553
300007,汉威科技,-0.0624,-0.0136,-0.5334,-0.0229,-5.2908
603717,天域生态,-0.0628,-0.0159,-0.8816,-0.0282,-2.9172
300203,聚光科技,-0.0628,-0.0199,-0.3217,-0.0425,-4.3593
000911,南宁糖业,-0.0631,-0.0264,,-0.0297,-3.8072
002777,久远银海,-0.0632,-0.0151,-0.3977,-0.0372,-4.5017
300225,金力泰,-0.0635,-0.0306,-5.1299,-0.1411,-14.7887
002169,智光电气,-0.0635,-0.0233,-1.433,-0.0566,-7.5327
601958,金钼股份,-0.0635,-0.0258,-1.484,-0.1473,-33.4498
002347,泰尔股份,-0.0636,-0.016,-2.4739,-0.0357,-3.6944
603922,金鸿顺,-0.0636,-0.0301,-1.0622,-0.0903,-10.2006
603101,汇嘉时代,-0.0637,-0.0419,-1.6546,-0.0656,-7.4704
002556,辉隆股份,-0.0637,-0.0987,-5.0589,-0.1452,-14.5956
603157,拉夏贝尔,-0.0638,-0.0476,-1.6914,-0.0952,-10.2827
002095,生意宝,-0.0642,-0.0138,-0.6062,-0.0501,-5.0382
002362,汉王科技,-0.0644,-0.0265,-1.1675,-0.1244,-12.5692
300067,安诺其,-0.0645,-0.0325,-0.5089,-0.2364,-23.864
300180,华峰超纤,-0.0654,-0.0202,-0.5269,-0.0663,-10.7977
603301,振德医疗,-0.0655,-0.0358,-0.7896,-0.084,-9.0594
002548,金新农,-0.0656,-0.0333,,-0.0587,-7.4478
000419,通程控股,-0.0658,-0.0359,-1.3641,-0.0973,-12.0639
300159,新研股份,-0.0658,-0.0098,-0.3101,-0.0286,-4.4984
300516,久之洋,-0.0658,-0.0151,-0.8647,-0.1461,-14.6103
300013,新宁物流,-0.0659,-0.017,-1.2314,-0.0348,-5.5368
300103,达刚路机,-0.0661,-0.0124,-0.4343,-0.0983,-9.8873
600960,渤海汽车,-0.0661,-0.0184,-3.01,-0.0461,-7.3401
601390,中国中铁,-0.0662,-0.0358,-2.4759,-0.0455,-5.3377
600998,九州通,-0.0663,-0.0694,-5.4304,-0.1024,-10.7609
300402,宝色股份,-0.0665,-0.0208,-9.3882,-0.0369,-3.8103
600337,美克家居,-0.0665,-0.0308,-0.8062,-0.0703,-8.7934
002217,合力泰,-0.0667,-0.0322,-0.7595,-0.0543,-6.7134
600117,西宁特钢,-0.0667,-0.0136,,-0.0156,-2.0616
000713,丰乐种业,-0.067,-0.0328,,-0.0818,-8.7662
002546,新联电子,-0.0673,-0.0093,-0.2972,-0.0828,-8.6385
000610,西安旅游,-0.0674,-0.0327,,-0.0871,-9.2826
600066,宇通客车,-0.0677,-0.0352,-1.0825,-0.0609,-6.7438
002018,*ST华信,-0.068,-0.0141,,-0.0358,-3.6133
002752,昇兴股份,-0.068,-0.0304,-2.5963,-0.0678,-7.6048
601886,江河集团,-0.0681,-0.0303,-1.473,-0.0444,-4.6626
000619,海螺型材,-0.0682,-0.0422,-27.3908,-0.1417,-15.0206
603366,日出东方,-0.0687,-0.0262,,-0.0654,-6.8528
002915,中欣氟材,-0.0692,-0.0344,-0.8642,-0.1215,-12.6595
300089,文化长城,-0.0702,-0.0125,-0.3885,-0.0276,-3.8453
300615,欣天科技,-0.0704,-0.0221,-0.6586,-0.1303,-13.026
600099,林海股份,-0.0706,-0.0419,-125.6559,-0.1718,-17.1763
600300,维维股份,-0.071,-0.0296,-2.5488,-0.0467,-5.0305
603979,金诚信,-0.071,-0.0255,-0.7101,-0.0735,-9.4807
000536,华映科技,-0.0712,-0.011000000000000001,,-0.0224,-2.8491
002740,爱迪尔,-0.0712,-0.0411,-2.0287,-0.1071,-12.3714
000737,*ST南风,-0.0713,-0.0348,,-0.0303,-3.2151
002491,通鼎互联,-0.0713,-0.0232,-0.505,-0.0458,-5.325
300635,达安股份,-0.0713,-0.0255,-0.503,-0.0797,-13.3641
000066,中国长城,-0.0714,-0.0303,-1.8841,-0.0564,-8.3007
300681,英搏尔,-0.0714,-0.0273,-0.5699,-0.064,-7.6679
603869,新智认知,-0.0717,-0.0216,-0.5239,-0.0515,-5.6792
600153,建发股份,-0.0718,-0.0545,-5.7685,-0.0682,-9.6869
600288,大恒科技,-0.0719,-0.0522,-12.6939,-0.131,-13.4656
002885,京泉华,-0.07200000000000001,-0.0461,-1.0173,-0.0963,-12.639000000000001
002778,高科石化,-0.07200000000000001,-0.0448,-1.7679,-0.2192,-22.168000000000003
300282,三盛教育,-0.0722,-0.013000000000000001,-0.4204,-0.0976,-9.9358
600232,金鹰股份,-0.0723,-0.0354,-1.7890000000000001,-0.1073,-10.7998
603666,亿嘉和,-0.0723,-0.0204,-0.2258,-0.2214,-26.8025
002152,广电运通,-0.0723,-0.0186,-0.4495,-0.073,-7.6118
