code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
002508,老板电器,15.8744,17.0085,2.0575,131.2272,0.7576,356.3886
300109,新开源,3.3992,79.4305,2.0540000000000003,131.4508,0.7823,345.1361
300539,横河模具,2.3974,112.62200000000001,2.0509,131.6495,0.8488,318.0961
603985,恒润股份,3.4598,78.0392,2.0491,131.7652,0.9017,299.4344
300565,科信技术,1.2773,211.3834,2.0435,132.1263,0.5232,516.055
300595,欧普康视,5.9885,45.0864,2.0428,132.1715,0.376,718.0851
600010,包钢股份,13.0784,20.6447,2.0397,132.3724,1.1309,238.7479
300609,汇纳科技,1.1559,233.5842,2.0387,132.4373,0.3341,808.1413
002585,双星新材,3.136,86.0969,2.0382,132.4698,0.5567,485.0009
002042,华孚时尚,13.1659,20.5075,2.0358,132.626,1.0205,264.5762
300283,温州宏丰,4.213,64.0873,2.0357,132.6325,1.2277,219.9234
601186,中国铁建,3.2666,82.6547,2.0348,132.6912,0.7239,372.9797
002387,维信诺,6.729,40.1248,2.033,132.8087,0.1213,2225.8862
002448,中原内配,3.4305,78.7057,2.0322,132.8609,0.7634,353.6809
300068,南都电源,2.5537,105.7289,2.0311,132.9329,0.9247,291.9866
300529,健帆生物,6.3185,42.7317,2.0308,132.9525,0.5703,473.435
002008,大族激光,1.9511,138.3835,2.0308,132.9525,0.8128,332.185
002376,新北洋,3.0508,88.5014,2.0304,132.9787,0.8145,331.4917
300206,理邦仪器,9.3107,28.9989,2.0301,132.9984,0.9451,285.6841
300477,合纵科技,1.0888,247.9794,2.0264,133.2412,0.5864,460.4366
600796,钱江生化,4.4713,60.3851,2.0246,133.3597,0.7838,344.4756
000566,海南海药,3.0928,87.2995,2.0243,133.3794,0.3705,728.7449
002821,凯莱英,2.6676,101.2146,2.0214,133.5708,0.7484,360.7696
601700,风范股份,1.9042,141.7918,2.0213,133.5774,0.6312,427.7567
002716,金贵银业,2827.9778,0.0955,2.017,133.8622,1.2503,215.9482
002224,三力士,6.6406,40.659,2.0168,133.8754,0.5115,527.8592
002747,埃斯顿,2.031,132.9394,2.0132,134.1148,0.5535,487.8049
300573,兴齐眼药,4.0341,66.9294,2.0105,134.295,1.6580000000000001,162.8468
002774,快意电梯,3.2273,83.6613,2.0099,134.335,0.4531,595.8949
300331,苏大维格,1.9688,137.1394,2.0095,134.3618,0.8077,334.2825
300554,三超新材,2.8069,96.1915,2.0088,134.4086,0.6563,411.3972
002407,多氟多,2.5328,106.6014,2.0075,134.4956,0.7009,385.219
300115,长盈精密,3.7986,71.0788,2.006,134.5962,1.0641,253.7356
300064,豫金刚石,1.265,213.4387,2.0055,134.6298,0.2097,1287.5536
603903,中持股份,2.4095,112.0564,2.0045,134.6969,0.8187,329.7911
002368,太极股份,1.6422,164.4136,2.0034,134.7709,0.6175,437.24699999999996
603233,大参林,25.0173,10.7925,2.0033,134.7776,1.5429,174.9951
600843,上工申贝,4.4555,60.5993,2.0019,134.8719,0.9131,295.69599999999997
600172,黄河旋风,1.7129,157.6274,2.0007,134.9528,0.5625,480.0
600789,鲁抗医药,5.102,52.9204,2.0,135.0,0.9124,295.9228
002628,成都路桥,2.8344,95.2583,1.9991,135.0608,0.4936,547.0016
300349,金卡智能,2.0522,131.5661,1.9948,135.3519,0.5955,453.4005
603658,安图生物,5.109,52.8479,1.9858,135.9654,1.4311,188.6661
300414,中光防雷,1.3509,199.8668,1.9847,136.0407,0.3117,866.2175
002060,粤水电,3.1208,86.5163,1.9847,136.0407,0.6907,390.9078
300268,佳沃股份,8.9709,30.0973,1.9845,136.0544,1.3156,205.2296
603688,石英股份,2.5323,106.6224,1.984,136.0887,0.5681,475.2684
603980,吉华集团,5.5421,48.718,1.9826,136.1848,0.6398,422.0069
300446,乐凯新材,2.7263,99.0353,1.9798,136.3774,0.3981,678.2216
002491,通鼎互联,1.6799,160.7239,1.979,136.4325,0.6757,399.5856
300363,博腾股份,2.8515,94.68700000000001,1.9777,136.5222,0.4943,546.227
300659,中孚信息,1.4678,183.9488,1.9753,136.6881,0.3885,694.9807
300760,迈瑞医疗,6.5673,41.1128,1.9753,136.6881,1.1061,244.1009
603993,洛阳钼业,10.5468,25.6002,1.9728,136.8613,0.5035,536.2463
300341,麦迪电气,3.6083,74.8275,1.9713,136.9655,0.7752,348.2972
002350,北京科锐,1.5687,172.11700000000002,1.9701,137.0489,0.7375,366.1017
000933,神火股份,57.0203,4.7352,1.9701,137.0489,0.8081,334.1171
300119,瑞普生物,2.2707,118.9061,1.9701,137.0489,0.6404,421.6115
600333,长春燃气,14.1099,19.1355,1.9686,137.1533,1.3230000000000002,204.0816
300532,今天国际,0.7098,380.3888,1.965,137.4046,0.3075,878.0488
600587,新华医疗,3.6124,74.7426,1.9648,137.4186,1.0258,263.2092
603006,联明股份,2.9198,92.4721,1.9645,137.4396,0.8229,328.1079
002724,海洋王,2.2232,121.4466,1.9644,137.4465,0.5387,501.2066
002609,捷顺科技,1.6387,164.7648,1.964,137.4745,0.2337,1155.3273
603809,豪能股份,2.9186,92.5101,1.9637,137.4955,0.5284,510.9765
300519,新光药业,7.3355,36.8073,1.9617,137.6357,0.3255,829.4931
002477,雏鹰农牧,5.2882,51.0571,1.9609999999999999,137.6849,0.2791,967.3952
300092,科新机电,1.3244,203.8659,1.9589,137.8325,0.7058,382.5446
002638,勤上股份,1.4621,184.6659,1.9588,137.8395,0.2571,1050.175
000925,众合科技,0.8648,312.2109,1.9580000000000002,137.8958,0.3993,676.1833
000917,电广传媒,5.8569,46.0995,1.9573,137.9451,0.8003,337.3735
300461,田中精机,1.4517,185.9888,1.9573,137.9451,0.8306,325.0662
300700,岱勒新材,2.3079,116.9895,1.9528,138.263,0.465,580.6452
600884,杉杉股份,2.1126,127.8046,1.9523,138.2984,0.6225,433.7349
000055,方大集团,1.1168,241.7622,1.9506,138.4189,0.5029,536.8861
600630,龙头股份,7.6096,35.4815,1.9504,138.4331,1.1446,235.8903
300049,福瑞股份,2.0732,130.2335,1.9482,138.5895,0.5683,475.1012
002674,兴业科技,5.8404,46.2297,1.9476,138.6322,0.6439,419.3198
300355,蒙草生态,0.5149,524.3737,1.945,138.8175,0.3242,832.8192
002114,罗平锌电,80.418,3.3575,1.9442,138.8746,1.5336,176.0563
300748,金力永磁,2.2261,121.2884,1.943,138.9604,0.8006,337.2471
002871,伟隆股份,4.2521,63.498000000000005,1.9416,139.0606,0.5023,537.5274
300432,富临精工,0.7312,369.256,1.9409999999999998,139.1036,0.3869,697.8547
002373,千方科技,2.7434,98.41799999999999,1.9392,139.2327,0.7052,382.8701
300535,达威股份,1.8178,148.5312,1.9388,139.2614,0.5761,468.6686
300114,中航电测,2.2513,119.9307,1.9383,139.2973,0.7124,379.0006
300070,碧水源,1.2617,213.997,1.9342,139.5926,0.3689,731.9057
002775,文科园林,3.5488,76.0821,1.9331,139.672,0.8785,307.3421
601858,中国科传,10.739,25.142,1.9298,139.9109,0.3468,778.5467
000672,上峰水泥,30.0179,8.9946,1.9274,140.0851,1.2476,216.4155
002729,好利来,3.2012,84.3434,1.9271,140.1069,0.5892,458.2485
600298,安琪酵母,7.2816,37.0798,1.9252,140.2452,1.5652,172.5019
300005,探路者,3.0874,87.4522,1.9249,140.267,0.5127,526.6238
300508,维宏股份,5.4408,49.6251,1.9240000000000002,140.3326,0.43799999999999994,616.4384
300062,中能电气,1.0228,263.9812,1.92,140.625,0.4908,550.1222
002527,新时达,2.9573,91.2995,1.9197,140.64700000000002,0.6585,410.0228
600549,厦门钨业,6.3792,42.3251,1.9135,141.1027,1.2506,215.8964
603358,华达科技,,,1.9084,141.4798,0.9666,279.3296
600420,现代制药,6.0415,44.6909,1.9082,141.4946,1.1245,240.1067
002460,赣锋锂业,5.6562,47.7352,1.9082,141.4946,0.8184,329.912
300408,三环集团,2.8893,93.4482,1.9072,141.5688,0.569,474.5167
300712,永福股份,1.2304,219.4408,1.9051,141.7248,0.4722,571.7916
600089,特变电工,2.3305,115.855,1.9037,141.8291,0.5737,470.6292
002022,科华生物,3.2189,83.8796,1.9015,141.9932,0.8569,315.0893
603668,天马科技,2.7460000000000004,98.3248,1.9013,142.0081,0.7149,377.6752
300368,汇金股份,1.6382,164.815,1.896,142.4051,0.6707,402.5645
300580,贝斯特,2.0443,132.0745,1.8949,142.4877,0.6575,410.6464
600536,中国软件,2.1473,125.7393,1.8932,142.6157,0.6642,406.5041
300693,盛弘股份,1.4368,187.9176,1.8925,142.6684,0.4933,547.3343
600301,ST南化,4.2645,63.3134,1.8919,142.7137,0.324,833.3333
300438,鹏辉能源,1.3508,199.8816,1.8869,143.0918,0.6486,416.2812
002863,今飞凯达,4.2818,63.0576,1.8863,143.1374,0.9481,284.7801
600406,国电南瑞,1.0123,266.7194,1.8853,143.2133,0.456,592.1053
000551,创元科技,4.0868,66.0664,1.8849,143.2437,0.8641,312.4638
600276,恒瑞医药,3.4476,78.3153,1.8843,143.2893,0.7927,340.608
002009,天奇股份,2.0336,132.7695,1.8827,143.4111,0.638,423.1975
300065,海兰信,1.3517,199.7485,1.8826,143.4187,0.3475,776.9784
300159,新研股份,0.8144,331.5324,1.8771,143.8389,0.4693,575.325
300076,GQY视讯,1.4538,185.7202,1.8766,143.8772,0.2023,1334.6515
300279,和晶科技,1.6909999999999998,159.6688,1.8763,143.9002,0.6333,426.3382
300541,先进数通,1.5362,175.7584,1.8748,144.0154,0.6938,389.1611
300706,阿石创,1.6963,159.17,1.8743,144.0538,0.523,516.2524
600351,亚宝药业,4.026,67.0641,1.8729,144.1615,1.1654,231.6801
601226,华电重工,1.5843,170.4223,1.8715,144.2693,0.6317,427.4181
300330,华虹计通,0.5626,479.9147,1.8714,144.27700000000002,0.2749,982.1753
300629,新劲刚,1.0481,257.60900000000004,1.8712,144.2924,0.4572,590.5512
601928,凤凰传媒,7.3248,36.8611,1.8677,144.5628,0.6111,441.8262
603085,天成自控,2.0446,132.0552,1.8665,144.6558,0.64,421.875
002779,中坚科技,3.6086,74.8213,1.8642,144.8342,0.5851,461.4596
603025,大豪科技,6.4201,42.0554,1.8642,144.8342,0.5571,484.6527
300587,天铁股份,0.8184,329.912,1.8641,144.842,0.42200000000000004,639.8104
002087,新野纺织,7.3289,36.8405,1.8629,144.9353,0.9427,286.4114
002531,天顺风能,1.4881,181.4394,1.8612,145.0677,0.4948,545.675
002061,浙江交科,5.7867,46.6587,1.86,145.1613,0.9183,294.0216
002423,中原特钢,2.5212,107.0919,1.8599,145.1691,0.6571,410.8964
000922,*ST佳电,2.1655,124.6825,1.8595,145.2003,0.6283,429.731
600137,浪莎股份,3.0839,87.5515,1.8589,145.2472,0.4406,612.8007
002334,英威腾,1.7941,150.4933,1.8586,145.2706,0.7053,382.8158
000790,泰合健康,1.4361,188.0092,1.8586,145.2706,0.4897,551.3580000000001
002403,爱仕达,3.3875,79.7048,1.8581,145.3097,0.9567,282.2201
000564,供销大集,8.04,33.5821,1.8579,145.3254,0.4587,588.62
603203,快克股份,5.2309,51.6164,1.8558,145.4898,0.4012,672.9811
000910,大亚圣象,6.39,42.2535,1.8545,145.5918,1.158,233.1606
002001,新和成,4.1057,65.7622,1.8508,145.8829,0.5974,451.9585
002792,通宇通讯,1.5459,174.6555,1.8497,145.9696,0.4182,645.6241
002918,蒙娜丽莎,4.8622,55.5304,1.8447,146.3653,0.7153,377.464
603669,灵康药业,6.9788,38.6886,1.8430000000000002,146.5003,1.088,248.1618
300078,思创医惠,1.3168,205.0425,1.8425,146.54,0.6022,448.356
300666,江丰电子,3.9012,69.2095,1.8417,146.6037,0.8936,302.1486
300256,星星科技,1.8516,145.8198,1.8409,146.6674,0.7486,360.6733
603665,康隆达,6.8954,39.1565,1.8394,146.787,0.9723,277.6921
002921,联诚精密,3.6869,73.2323,1.8384,146.8668,0.7922,340.82300000000004
000558,莱茵体育,50.8434,5.3104,1.8373,146.9548,0.7219,374.01300000000003
300504,天邑股份,3.1889,84.6687,1.837,146.9788,0.9925,272.0403
002332,仙琚制药,3.4806,77.5728,1.8356,147.0909,0.9305,290.1666
300353,东土科技,0.8697,310.4519,1.8347,147.16299999999998,0.4357,619.6924
300707,威唐工业,4.878,55.3506,1.8327,147.3236,0.7118,379.32
300656,民德电子,2.4255,111.3173,1.8319999999999999,147.3799,0.4325,624.2775
002006,精功科技,2.5792,104.6836,1.8298,147.5571,0.575,469.5652
600980,北矿科技,2.0012,134.91899999999998,1.8282,147.6862,0.6785,397.9366
002563,森马服饰,6.505,41.5065,1.8258,147.8804,1.0008,269.7842
300285,国瓷材料,1.9855,135.9859,1.8257,147.8885,0.7834,344.6515
000061,农产品,33.638000000000005,8.0266,1.8247,147.9695,0.451,598.6696
603367,辰欣药业,5.5922,48.2815,1.8235,148.0669,0.8523,316.7899
001965,招商公路,3.2078,84.1698,1.8231,148.0994,0.4271,632.1705
300046,台基股份,3.5996,75.0083,1.8221,148.1807,0.5044,535.2895
600198,*ST大唐,1.1286,239.2344,1.8219999999999998,148.1888,0.3806,709.4062
603277,银都股份,9.8564,27.3934,1.8219,148.1969,0.6716,402.025
603398,邦宝益智,4.9953,54.0508,1.8163,148.6539,0.6664,405.1621
600525,长园集团,1.2575,214.7117,1.8105,149.1301,0.5707,473.1032
600499,科达洁能,2.7628,97.7269,1.8101,149.16299999999998,0.6371,423.7953
002049,紫光国微,1.6258,166.0721,1.8087,149.2785,0.5883,458.9495
002896,中大力德,4.5185,59.7543,1.8084,149.3033,0.9412,286.8678
600112,天成控股,1.8102,149.1548,1.8081,149.328,0.4059,665.1885
603800,道森股份,3.3642,80.2568,1.8022,149.8169,0.6518,414.2375
601011,宝泰隆,32.1163,8.4069,1.8018,149.8501,1.033,261.3746
002412,汉森制药,3.2303,83.5836,1.8011,149.9084,1.3185,204.7782
002191,劲嘉股份,3.5654,75.7278,1.8002,149.9833,0.7236,373.1343
002176,江特电机,1.5435,174.9271,1.7994,150.05,0.4505,599.3341
300583,赛托生物,5.0144,53.8449,1.798,150.1669,0.6138,439.8827
000996,中国中期,53.8134,5.0173,1.7956,150.3676,0.2039,1324.1785
300324,旋极信息,2.513,107.4413,1.7953,150.3927,0.5074,532.1246
002196,方正电机,1.6387,164.7648,1.7937,150.5268,0.6572,410.8338
603289,泰瑞机器,2.3653,114.1504,1.7926,150.6192,0.5228,516.4499
300326,凯利泰,1.4206,190.0605,1.7919,150.6781,0.5953,453.5528
300177,中海达,1.5986,168.8978,1.7905,150.7959,0.517,522.2437
600055,万东医疗,2.1614,124.919,1.7904,150.8043,0.4237,637.2433
002282,博深工具,2.2885,117.9812,1.7890000000000001,150.9223,0.8463,319.0358
603538,美诺华,6.085,44.3714,1.7879,151.0152,0.6132,440.3131
300639,凯普生物,1.8096,149.2042,1.7878,151.0236,0.5743,470.1376
603611,诺力股份,3.6359,74.2595,1.7861,151.1673,0.8412,320.97
603268,松发股份,2.8378,95.1441,1.7833,151.4047,0.9337,289.1721
000976,华铁股份,1.1015,245.1203,1.7832,151.4132,0.4745,569.02
603126,中材节能,2.2558,119.6915,1.7832,151.4132,0.6088,443.4954
300441,鲍斯股份,3.9669,68.0632,1.7825,151.4727,1.0802,249.9537
300172,中电环保,1.3261,203.6046,1.7818,151.5322,0.4557,592.4951
000835,长城动漫,0.6577,410.5215,1.7815,151.5577,0.2009,1343.9522
300224,正海磁材,2.1288,126.83200000000001,1.7814,151.5662,0.4116,655.9767
002514,宝馨科技,1.7899,150.8464,1.7796,151.7195,0.7477,361.1074
300297,蓝盾股份,0.5917,456.3123,1.7790000000000001,151.7707,0.2652,1018.0995
002225,濮耐股份,1.7785,151.8133,1.7788,151.7877,0.8075,334.3653
300584,海辰药业,7.2247,37.3718,1.7776,151.8902,1.7448,154.7455
603507,振江股份,2.2017,122.6325,1.7774,151.9073,0.4774,565.5635
603177,德创环保,0.9805,275.3697,1.7735,152.2413,0.5023,537.5274
002308,威创股份,3.1768,84.9912,1.7717,152.39600000000002,0.4611,585.5563
002571,德力股份,2.787,96.8784,1.7713,152.4304,0.7797,346.287
300183,东软载波,1.9434,138.9318,1.7704,152.5079,0.273,989.0110000000001
000586,汇源通信,1.3088,206.2958,1.7702,152.5251,0.5351,504.5786
300547,川环科技,2.8091,96.1162,1.7676,152.7495,0.6276,430.2103
300526,中潜股份,3.0937,87.2741,1.7675,152.7581,1.0823,249.4687
002489,浙江永强,4.2114,64.1117,1.7639,153.0699,0.5637,478.9782
601618,中国中冶,2.4775,108.9808,1.7613,153.2959,0.5357,504.0134
300351,永贵电器,1.1748,229.8264,1.7612,153.3046,0.5178,521.4368
002559,亚威股份,3.0362,88.9269,1.7582,153.5661,0.7225,373.7024
002530,金财互联,1.7665,152.8446,1.7577,153.6098,0.3402,793.6508
000157,中联重科,0.943,286.3203,1.7569,153.6798,0.33399999999999996,808.3832
603638,艾迪精密,7.0023,38.5588,1.7555,153.8023,1.5424,175.0519
603616,韩建河山,0.8387,321.9268,1.7539,153.9426,0.4842,557.6208
601811,新华文轩,3.9222,68.8389,1.7527,154.048,0.7675,351.7915
000525,红太阳,3.0522,88.4608,1.7525,154.0656,0.6925,389.8917
603336,宏辉果蔬,2.9318,92.0936,1.7508,154.2152,0.7979999999999999,338.3459
300400,劲拓股份,1.9863,135.9311,1.7472,154.533,0.7842,344.2999
300332,天壕环境,2.3167,116.5451,1.7449,154.7367,0.5635,479.1482
002851,麦格米特,3.1437,85.8861,1.7436,154.852,0.8011,337.0366
300434,金石东方,,,1.7409999999999999,155.0833,0.8446,319.678
603027,千禾味业,10.6302,25.3993,1.7405,155.1278,0.9046,298.4745
603566,普莱柯,3.1561,85.5486,1.7401,155.1635,0.4073,662.9019999999999
300158,振东制药,1.5415,175.1541,1.7398,155.1903,0.713,378.6816
000726,鲁泰A,14.4047,18.7439,1.7385,155.3063,1.3865,194.7349
002177,御银股份,1.6501,163.6264,1.7376,155.3867,0.3736,722.6981
300011,鼎汉技术,0.7673,351.8832,1.7355,155.5748,0.4637,582.273
300681,英搏尔,1.9481,138.5966,1.7344,155.6734,0.5471,493.5112
002309,中利集团,1.1885,227.1771,1.734,155.7093,0.4844,557.3906
600707,彩虹股份,1.6569,162.9549,1.7321,155.8801,0.068,3970.5882
002074,国轩高科,0.8326,324.2854,1.7301,156.0603,0.3491,773.4174
300077,国民技术,1.0676,252.9037,1.7296,156.1055,0.2508,1076.555
300132,青松股份,9.0694,29.7704,1.7276,156.2862,1.28,210.9375
600129,太极集团,5.5265,48.8555,1.7276,156.2862,1.2144,222.332
002618,丹邦科技,1.6222,166.4406,1.7274,156.3043,0.6309,427.9601
002265,西仪股份,2.8791,93.7793,1.7273,156.3133,0.7212,374.376
002125,湘潭电化,3.0955,87.2234,1.7263,156.4039,0.7701,350.6038
601908,京运通,1.2999,207.7083,1.7248,156.5399,0.4909,550.0102
300607,拓斯达,2.6276,102.7554,1.7228,156.7216,0.8013,336.9525
600300,维维股份,18.7536,14.3972,1.7225,156.7489,0.8289,325.7329
000023,深天地A,1.3217,204.2824,1.7222,156.7762,0.5454,495.0495
002205,国统股份,0.7304,369.6605,1.7167,157.2785,0.3726,724.6377
300344,太空智造,1.705,158.3578,1.7167,157.2785,0.8487,318.1336
002472,双环传动,3.7707,71.6047,1.715,157.4344,0.6225,433.7349
603855,华荣股份,1.2638,213.6414,1.7146,157.4711,0.5666,476.5267
300340,科恒股份,1.7998,150.0167,1.7094,157.9502,0.7179,376.0969
000962,东方钽业,4.4725,60.3689,1.7077,158.1074,0.838,322.1957
603703,盛洋科技,1.5725,171.7011,1.7061,158.2557,0.6112,441.7539
300254,仟源医药,3.2723,82.5108,1.7059,158.2742,1.3866,194.7209
002766,索菱股份,1.4662,184.1495,1.7055,158.3113,0.5223,516.9443
601727,上海电气,2.4924,108.3293,1.7041,158.4414,0.4709,573.3701
600020,中原高速,19.1316,14.1128,1.7034,158.5065,1.2811,210.7564
002632,道明光学,3.228,83.6431,1.7023,158.6089,0.8427,320.3987
603040,新坐标,5.0889999999999995,53.0556,1.6949,159.3014,0.4722,571.7916
603116,红蜻蜓,4.1217,65.507,1.6947,159.3202,0.6766,399.0541
300124,汇川技术,2.6389,102.3154,1.6923,159.5462,0.5502,490.7306
603399,吉翔股份,3.6062,74.8711,1.6903,159.735,0.9091,296.997
002135,东南网架,2.2769,118.5823,1.6876,159.9905,0.7598,355.3567
002565,顺灏股份,2.346,115.0895,1.6873,160.019,0.7705,350.4218
300194,福安药业,7.8891,34.2244,1.686,160.1423,1.3126,205.6986
600501,航天晨光,1.4911,181.0744,1.6856,160.1804,0.5704,473.352
300213,佳讯飞鸿,0.8262,326.7974,1.6846,160.2754,0.3212,840.5978
002849,威星智能,1.5903,169.7793,1.6826,160.4659,0.6594,409.4631
300552,万集科技,0.795,339.6226,1.6805,160.6665,0.4469,604.1619999999999
300590,移为通信,5.7704,46.7905,1.6803,160.6856,0.3488,774.0826
300103,达刚路机,1.9374,139.362,1.6784,160.8675,0.2375,1136.8421
300280,紫天科技,3.4581,78.0776,1.6765,161.0498,0.7894,342.0319
300460,惠伦晶体,1.7164,157.306,1.6748,161.2133,0.6502,415.2568
300429,强力新材,5.2975,50.9674,1.6747,161.2229,0.7170000000000001,376.569
002808,恒久科技,2.1559,125.2377,1.6735,161.3385,0.4716,572.5191
002261,拓维信息,1.5621,172.8442,1.6725,161.435,0.5363,503.4496
603001,奥康国际,,,1.6717,161.5122,0.6345,425.5319
600570,恒生电子,8.8096,30.6484,1.6708,161.5992,0.7015,384.8895
002287,奇正藏药,6.851,39.4103,1.6683,161.8414,0.555,486.4865
600891,秋林集团,4.8201,56.0154,1.666,162.0648,1.1096,243.3309
300003,乐普医疗,2.4818,108.792,1.6655,162.1135,0.8062,334.9045
002932,明德生物,5.4864,49.2126,1.6643,162.2304,0.4072,663.0648
002908,德生科技,0.978,276.0736,1.6635,162.3084,0.3621,745.6504
002098,浔兴股份,4.6901,57.5681,1.6624,162.4158,1.2304,219.4408
600078,澄星股份,9.9984,27.0043,1.661,162.5527,0.525,514.2857
600460,士兰微,2.9594,91.2347,1.6586,162.7879,0.6806,396.7088
002737,葵花药业,9.0511,29.8306,1.6585,162.7977,1.2279,219.8876
300491,通合科技,0.7374,366.1513,1.6580000000000001,162.8468,0.2909,928.154
002786,银宝山新,2.6694,101.1463,1.6572,162.9254,0.8637,312.6085
002026,山东威达,2.7931,96.6668,1.6554,163.1026,0.6538,412.9703
002399,海普瑞,4.2139999999999995,64.0721,1.655,163.142,0.563,479.5737
002865,钧达股份,2.5389,106.3453,1.6504,163.5967,0.718,376.0446
000599,青岛双星,2.3356,115.602,1.6497,163.6661,0.6746,400.2372
002340,格林美,4.1761,64.6536,1.6469,163.9444,0.8077,334.2825
600366,宁波韵升,2.753,98.0748,1.6447,164.1637,0.48200000000000004,560.1659999999999
002107,沃华医药,4.8632,55.519,1.6397,164.6643,1.0022,269.4073
300007,汉威科技,2.1576,125.139,1.6395,164.6844,0.4781,564.7354
603960,克来机电,4.7668,56.6418,1.6375,164.8855,0.6729,401.2483
000970,中科三环,2.6993,100.0259,1.6361,165.0266,0.6809,396.534
600476,湘邮科技,1.1757,229.6504,1.6358,165.0569,0.4435,608.7937
600530,交大昂立,3.5887,75.2362,1.6357,165.0669,0.5682,475.1848
603037,凯众股份,3.4718,77.7695,1.6348,165.1578,0.5808,464.876
601515,东风股份,3.1354,86.1134,1.6341,165.2286,0.8074,334.4067
002900,哈三联,8.0917,33.3675,1.6259,166.0619,1.0424,259.0177
